Linac Beam 
3.4264434389e+02 1.8948131312e+03 1.8948131312e+03 
3.4275255433e+02 1.8980826343e+03 1.8980826343e+03 
3.4286076478e+02 1.8991071919e+03 1.8991071919e+03 
3.4296897522e+02 1.9020188574e+03 1.9020188574e+03 
3.4307718567e+02 1.9035711479e+03 1.9035711479e+03 
3.4318539611e+02 1.9056052867e+03 1.9056052867e+03 
3.4329360656e+02 1.9077964603e+03 1.9077964603e+03 
3.4340181700e+02 1.9086934658e+03 1.9086934658e+03 
3.4351002744e+02 1.9113708951e+03 1.9113708951e+03 
3.4361823789e+02 1.9121513053e+03 1.9121513053e+03 
3.4372644833e+02 1.9121148723e+03 1.9121148723e+03 
3.4392792300e+02 1.9121144447e+03 1.9121144447e+03 
3.4403613344e+02 1.9120653149e+03 1.9120653149e+03 
3.4414434389e+02 1.9124188689e+03 1.9124188689e+03 
3.4425255433e+02 1.9156869498e+03 1.9156869498e+03 
3.4436076478e+02 1.9167108307e+03 1.9167108307e+03 
3.4446897522e+02 1.9196213686e+03 1.9196213686e+03 
3.4457718567e+02 1.9211742598e+03 1.9211742598e+03 
3.4468539611e+02 1.9232087230e+03 1.9232087230e+03 
3.4479360656e+02 1.9253961037e+03 1.9253961037e+03 
3.4490181700e+02 1.9262910745e+03 1.9262910745e+03 
3.4501002744e+02 1.9289604015e+03 1.9289604015e+03 
3.4511823789e+02 1.9297448199e+03 1.9297448199e+03 
3.4522644833e+02 1.9297086207e+03 1.9297086207e+03 
3.4563082500e+02 1.9297081911e+03 1.9297081911e+03 
3.4588702500e+02 1.9297081911e+03 1.9297081911e+03 
3.4629702500e+02 1.9297081911e+03 1.9297081911e+03 
3.4689702500e+02 1.9297081911e+03 1.9297081911e+03 
3.4730702500e+02 1.9297081911e+03 1.9297081911e+03 
3.4756322500e+02 1.9297081911e+03 1.9297081911e+03 
3.4794792700e+02 1.9297081911e+03 1.9297081911e+03 
3.4805613744e+02 1.9296591494e+03 1.9296591494e+03 
3.4816434789e+02 1.9300181018e+03 1.9300181018e+03 
3.4827255833e+02 1.9332847247e+03 1.9332847247e+03 
3.4838076878e+02 1.9343079339e+03 1.9343079339e+03 
3.4848897922e+02 1.9372173518e+03 1.9372173518e+03 
3.4859718967e+02 1.9387708384e+03 1.9387708384e+03 
3.4870540011e+02 1.9408056160e+03 1.9408056160e+03 
3.4881361056e+02 1.9429892838e+03 1.9429892838e+03 
3.4892182100e+02 1.9438822587e+03 1.9438822587e+03 
3.4903003144e+02 1.9465436083e+03 1.9465436083e+03 
3.4913824189e+02 1.9473319264e+03 1.9473319264e+03 
3.4924645233e+02 1.9472959575e+03 1.9472959575e+03 
3.4944792700e+02 1.9472955259e+03 1.9472955259e+03 
3.4955613744e+02 1.9472465726e+03 1.9472465726e+03 
3.4966434789e+02 1.9476108037e+03 1.9476108037e+03 
3.4977255833e+02 1.9508759376e+03 1.9508759376e+03 
3.4988076878e+02 1.9518984803e+03 1.9518984803e+03 
3.4998897922e+02 1.9548067897e+03 1.9548067897e+03 
3.5009718967e+02 1.9563608600e+03 1.9563608600e+03 
3.5020540011e+02 1.9583959448e+03 1.9583959448e+03 
3.5031361056e+02 1.9605759686e+03 1.9605759686e+03 
3.5042182100e+02 1.9614669833e+03 1.9614669833e+03 
3.5053003144e+02 1.9641204702e+03 1.9641204702e+03 
3.5063824189e+02 1.9649125862e+03 1.9649125862e+03 
3.5074645233e+02 1.9648768444e+03 1.9648768444e+03 
3.5094792700e+02 1.9648764109e+03 1.9648764109e+03 
3.5105613744e+02 1.9648275464e+03 1.9648275464e+03 
3.5116434789e+02 1.9651969527e+03 1.9651969527e+03 
3.5127255833e+02 1.9684605633e+03 1.9684605633e+03 
3.5138076878e+02 1.9694824445e+03 1.9694824445e+03 
3.5148897922e+02 1.9723896459e+03 1.9723896459e+03 
3.5159718967e+02 1.9739443072e+03 1.9739443072e+03 
3.5170540011e+02 1.9759796854e+03 1.9759796854e+03 
3.5181361056e+02 1.9781561597e+03 1.9781561597e+03 
3.5192182100e+02 1.9790452557e+03 1.9790452557e+03 
3.5203003144e+02 1.9816910190e+03 1.9816910190e+03 
3.5213824189e+02 1.9824868254e+03 1.9824868254e+03 
3.5224645233e+02 1.9824513070e+03 1.9824513070e+03 
3.5244792700e+02 1.9824508716e+03 1.9824508716e+03 
3.5255613744e+02 1.9824020957e+03 1.9824020957e+03 
3.5266434789e+02 1.9827765381e+03 1.9827765381e+03 
3.5277255833e+02 1.9860386132e+03 1.9860386132e+03 
3.5288076878e+02 1.9870598392e+03 1.9870598392e+03 
3.5298897922e+02 1.9899659659e+03 1.9899659659e+03 
3.5309718967e+02 1.9915211702e+03 1.9915211702e+03 
3.5320540011e+02 1.9935568487e+03 1.9935568487e+03 
3.5331361056e+02 1.9957297841e+03 1.9957297841e+03 
3.5342182100e+02 1.9966169824e+03 1.9966169824e+03 
3.5353003144e+02 1.9992550823e+03 1.9992550823e+03 
3.5363824189e+02 2.0000545027e+03 2.0000545027e+03 
3.5374645233e+02 2.0000192054e+03 2.0000192054e+03 
3.5415082900e+02 2.0000187683e+03 2.0000187683e+03 
3.5440702900e+02 2.0000187683e+03 2.0000187683e+03 
3.5481702900e+02 2.0000187683e+03 2.0000187683e+03 
3.5541702900e+02 2.0000187683e+03 2.0000187683e+03 
3.5582702900e+02 2.0000187683e+03 2.0000187683e+03 
3.5608322900e+02 2.0000187683e+03 2.0000187683e+03 
3.5773012900e+02 2.0000187683e+03 2.0000187683e+03 
3.5937702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6102392900e+02 2.0000187683e+03 2.0000187683e+03 
3.6267082900e+02 2.0000187683e+03 2.0000187683e+03 
3.6292702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6333702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6393702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6434702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6460322900e+02 2.0000187683e+03 2.0000187683e+03 
3.6625012900e+02 2.0000187683e+03 2.0000187683e+03 
3.6789702900e+02 2.0000187683e+03 2.0000187683e+03 
3.6954392900e+02 2.0000187683e+03 2.0000187683e+03 
3.7119082900e+02 2.0000187683e+03 2.0000187683e+03 
3.7144702900e+02 2.0000187683e+03 2.0000187683e+03 
3.7185702900e+02 2.0000187683e+03 2.0000187683e+03 
3.7245702900e+02 2.0000187683e+03 2.0000187683e+03 
3.7286702900e+02 2.0000187683e+03 2.0000187683e+03 
3.7312322900e+02 2.0000187683e+03 2.0000187683e+03 
3.7477012900e+02 2.0000187683e+03 2.0000187683e+03 
3.7641702900e+02 2.0000187683e+03 2.0000187683e+03 
3.7806392900e+02 2.0000187683e+03 2.0000187683e+03 
3.7971082900e+02 2.0000187683e+03 2.0000187683e+03 
3.7996702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8037702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8097702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8138702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8164322900e+02 2.0000187683e+03 2.0000187683e+03 
3.8329012900e+02 2.0000187683e+03 2.0000187683e+03 
3.8493702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8658392900e+02 2.0000187683e+03 2.0000187683e+03 
3.8823082900e+02 2.0000187683e+03 2.0000187683e+03 
3.8848702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8889702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8949702900e+02 2.0000187683e+03 2.0000187683e+03 
3.8990702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9016322900e+02 2.0000187683e+03 2.0000187683e+03 
3.9181012900e+02 2.0000187683e+03 2.0000187683e+03 
3.9345702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9510392900e+02 2.0000187683e+03 2.0000187683e+03 
3.9675082900e+02 2.0000187683e+03 2.0000187683e+03 
3.9700702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9741702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9801702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9842702900e+02 2.0000187683e+03 2.0000187683e+03 
3.9868322900e+02 2.0000187683e+03 2.0000187683e+03 
4.0033012900e+02 2.0000187683e+03 2.0000187683e+03 
4.0197702900e+02 2.0000187683e+03 2.0000187683e+03 
4.0362392900e+02 2.0000187683e+03 2.0000187683e+03 
4.0527082900e+02 2.0000187683e+03 2.0000187683e+03 
4.0552702900e+02 2.0000187683e+03 2.0000187683e+03 
4.0593702900e+02 2.0000187683e+03 2.0000187683e+03 
4.0653702900e+02 2.0000187683e+03 2.0000187683e+03 
4.0694702900e+02 2.0000187683e+03 2.0000187683e+03 
4.0720322900e+02 2.0000187683e+03 2.0000187683e+03 
4.0885012900e+02 2.0000187683e+03 2.0000187683e+03 
4.1049702900e+02 2.0000187683e+03 2.0000187683e+03 
4.1214392900e+02 2.0000187683e+03 2.0000187683e+03 
4.1379082900e+02 2.0000187683e+03 2.0000187683e+03 
4.1404702900e+02 2.0000187683e+03 2.0000187683e+03 
4.1445702900e+02 2.0000187683e+03 2.0000187683e+03 
4.1505702900e+02 2.0000187683e+03 2.0000187683e+03 
4.1546702900e+02 2.0000187683e+03 2.0000187683e+03 
4.1572322900e+02 2.0000187683e+03 2.0000187683e+03 
4.1737012900e+02 2.0000187683e+03 2.0000187683e+03 
4.1901702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2066392900e+02 2.0000187683e+03 2.0000187683e+03 
4.2231082900e+02 2.0000187683e+03 2.0000187683e+03 
4.2256702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2297702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2357702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2398702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2424322900e+02 2.0000187683e+03 2.0000187683e+03 
4.2589012900e+02 2.0000187683e+03 2.0000187683e+03 
4.2753702900e+02 2.0000187683e+03 2.0000187683e+03 
4.2918392900e+02 2.0000187683e+03 2.0000187683e+03 
4.3083082900e+02 2.0000187683e+03 2.0000187683e+03 
4.3108702900e+02 2.0000187683e+03 2.0000187683e+03 
4.3149702900e+02 2.0000187683e+03 2.0000187683e+03 
4.3209702900e+02 2.0000187683e+03 2.0000187683e+03 
4.3250702900e+02 2.0000187683e+03 2.0000187683e+03 
4.3276322900e+02 2.0000187683e+03 2.0000187683e+03 
4.3441012900e+02 2.0000187683e+03 2.0000187683e+03 
4.3605702900e+02 2.0000187683e+03 2.0000187683e+03 
4.3770392900e+02 2.0000187683e+03 2.0000187683e+03 
4.3935082900e+02 2.0000187683e+03 2.0000187683e+03 
4.3960702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4001702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4061702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4102702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4128322900e+02 2.0000187683e+03 2.0000187683e+03 
4.4293012900e+02 2.0000187683e+03 2.0000187683e+03 
4.4457702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4622392900e+02 2.0000187683e+03 2.0000187683e+03 
4.4787082900e+02 2.0000187683e+03 2.0000187683e+03 
4.4812702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4853702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4913702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4954702900e+02 2.0000187683e+03 2.0000187683e+03 
4.4980322900e+02 2.0000187683e+03 2.0000187683e+03 
4.5145012900e+02 2.0000187683e+03 2.0000187683e+03 
4.5309702900e+02 2.0000187683e+03 2.0000187683e+03 
4.5474392900e+02 2.0000187683e+03 2.0000187683e+03 
4.5639082900e+02 2.0000187683e+03 2.0000187683e+03 
4.5664702900e+02 2.0000187683e+03 2.0000187683e+03 
4.5705702900e+02 2.0000187683e+03 2.0000187683e+03 
4.5765702900e+02 2.0000187683e+03 2.0000187683e+03 
4.5806702900e+02 2.0000187683e+03 2.0000187683e+03 
4.5832322900e+02 2.0000187683e+03 2.0000187683e+03 
4.5997012900e+02 2.0000187683e+03 2.0000187683e+03 
4.6161702900e+02 2.0000187683e+03 2.0000187683e+03 
4.6326392900e+02 2.0000187683e+03 2.0000187683e+03 
4.6491082900e+02 2.0000187683e+03 2.0000187683e+03 
4.6516702900e+02 2.0000187683e+03 2.0000187683e+03 
4.6557702900e+02 2.0000187683e+03 2.0000187683e+03 
4.6617702900e+02 2.0000187683e+03 2.0000187683e+03 
4.6658702900e+02 2.0000187683e+03 2.0000187683e+03 
4.6684322900e+02 2.0000187683e+03 2.0000187683e+03 
4.6849012900e+02 2.0000187683e+03 2.0000187683e+03 
4.7013702900e+02 2.0000187683e+03 2.0000187683e+03 
4.7178392900e+02 2.0000187683e+03 2.0000187683e+03 
4.7343082900e+02 2.0000187683e+03 2.0000187683e+03 
4.7368702900e+02 2.0000187683e+03 2.0000187683e+03 
4.7409702900e+02 2.0000187683e+03 2.0000187683e+03 
4.7469702900e+02 2.0000187683e+03 2.0000187683e+03 
4.7510702900e+02 2.0000187683e+03 2.0000187683e+03 
4.7536322900e+02 2.0000187683e+03 2.0000187683e+03 
4.7701012900e+02 2.0000187683e+03 2.0000187683e+03 
4.7865702900e+02 2.0000187683e+03 2.0000187683e+03 
4.8030392900e+02 2.0000187683e+03 2.0000187683e+03 
4.8195082900e+02 2.0000187683e+03 2.0000187683e+03 
4.8220702900e+02 2.0000187683e+03 2.0000187683e+03 
4.8261702900e+02 2.0000187683e+03 2.0000187683e+03 
4.8321702900e+02 2.0000187683e+03 2.0000187683e+03 
4.8362702900e+02 2.0000187683e+03 2.0000187683e+03 
4.8388322900e+02 2.0000187683e+03 2.0000187683e+03 
4.8460352900e+02 2.0000187683e+03 2.0000187683e+03 
4.8460352900e+02 2.0000187683e+03 2.0000187683e+03 
4.8460352900e+02 2.0000187683e+03 2.0000187683e+03 
4.8640352895e+02 2.0000187683e+03 2.0000187683e+03 
4.8640352895e+02 2.0000187683e+03 2.0000187683e+03 
4.8640352895e+02 2.0000187683e+03 2.0000187683e+03 
4.8797822895e+02 2.0000187683e+03 2.0000187683e+03 
4.8955292895e+02 2.0000187683e+03 2.0000187683e+03 
4.9112762895e+02 2.0000187683e+03 2.0000187683e+03 
4.9270239895e+02 2.0000187683e+03 2.0000187683e+03 
4.9295859895e+02 2.0000187683e+03 2.0000187683e+03 
4.9336859895e+02 2.0000187683e+03 2.0000187683e+03 
4.9396859895e+02 2.0000187683e+03 2.0000187683e+03 
4.9437859895e+02 2.0000187683e+03 2.0000187683e+03 
4.9463479895e+02 2.0000187683e+03 2.0000187683e+03 
4.9683979895e+02 2.0000187683e+03 2.0000187683e+03 
4.9904479895e+02 2.0000187683e+03 2.0000187683e+03 
5.0124979895e+02 2.0000187683e+03 2.0000187683e+03 
5.0345396895e+02 2.0000187683e+03 2.0000187683e+03 
5.0371016895e+02 2.0000187683e+03 2.0000187683e+03 
5.0412016895e+02 2.0000187683e+03 2.0000187683e+03 
5.0472016895e+02 2.0000187683e+03 2.0000187683e+03 
5.0513016895e+02 2.0000187683e+03 2.0000187683e+03 
5.0538636895e+02 2.0000187683e+03 2.0000187683e+03 
5.0759136895e+02 2.0000187683e+03 2.0000187683e+03 
5.0979636895e+02 2.0000187683e+03 2.0000187683e+03 
5.1200136895e+02 2.0000187683e+03 2.0000187683e+03 
5.1420553895e+02 2.0000187683e+03 2.0000187683e+03 
5.1446173895e+02 2.0000187683e+03 2.0000187683e+03 
5.1487173895e+02 2.0000187683e+03 2.0000187683e+03 
5.1547173895e+02 2.0000187683e+03 2.0000187683e+03 
5.1588173895e+02 2.0000187683e+03 2.0000187683e+03 
5.1613793895e+02 2.0000187683e+03 2.0000187683e+03 
5.1834293895e+02 2.0000187683e+03 2.0000187683e+03 
5.2054793895e+02 2.0000187683e+03 2.0000187683e+03 
5.2275293895e+02 2.0000187683e+03 2.0000187683e+03 
5.2495710895e+02 2.0000187683e+03 2.0000187683e+03 
5.2521330895e+02 2.0000187683e+03 2.0000187683e+03 
5.2562330895e+02 2.0000187683e+03 2.0000187683e+03 
5.2622330895e+02 2.0000187683e+03 2.0000187683e+03 
5.2663330895e+02 2.0000187683e+03 2.0000187683e+03 
5.2688950895e+02 2.0000187683e+03 2.0000187683e+03 
5.2909450895e+02 2.0000187683e+03 2.0000187683e+03 
5.3129950895e+02 2.0000187683e+03 2.0000187683e+03 
5.3350450895e+02 2.0000187683e+03 2.0000187683e+03 
5.3570867895e+02 2.0000187683e+03 2.0000187683e+03 
5.3596487895e+02 2.0000187683e+03 2.0000187683e+03 
5.3637487895e+02 2.0000187683e+03 2.0000187683e+03 
5.3697487895e+02 2.0000187683e+03 2.0000187683e+03 
5.3738487895e+02 2.0000187683e+03 2.0000187683e+03 
5.3764107895e+02 2.0000187683e+03 2.0000187683e+03 
5.3984607895e+02 2.0000187683e+03 2.0000187683e+03 
5.4205107895e+02 2.0000187683e+03 2.0000187683e+03 
5.4425607895e+02 2.0000187683e+03 2.0000187683e+03 
5.4646024895e+02 2.0000187683e+03 2.0000187683e+03 
5.4671644895e+02 2.0000187683e+03 2.0000187683e+03 
5.4712644895e+02 2.0000187683e+03 2.0000187683e+03 
5.4772644895e+02 2.0000187683e+03 2.0000187683e+03 
5.4813644895e+02 2.0000187683e+03 2.0000187683e+03 
5.4839264895e+02 2.0000187683e+03 2.0000187683e+03 
5.4911294895e+02 2.0000187683e+03 2.0000187683e+03 
5.4911294895e+02 2.0000187683e+03 2.0000187683e+03 
5.4911294895e+02 2.0000187683e+03 2.0000187683e+03 
5.5091294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5091294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5091294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5141294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5166294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5188794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5203794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5218794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5231294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5241294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5321294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5381294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5461294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5553794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5568794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5583794889e+02 2.0000187683e+03 2.0000187683e+03 
5.5601294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5731294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5811294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5821294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5871294889e+02 2.0000187683e+03 2.0000187683e+03 
5.5951294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6011294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6026294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6041294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6091294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6106294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6106294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6121294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6139294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6154294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6154294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6169294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6191294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6206294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6206294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6221294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6239294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6254294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6254294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6269294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6294294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6319294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6334294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6334294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6349294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6367294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6382294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6382294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6397294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6419294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6434294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6434294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6449294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6467294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6482294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6482294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6497294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6547294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6562294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6577294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6627294889e+02 2.0000187683e+03 2.0000187683e+03 
5.6773126889e+02 2.0000187683e+03 2.0000187683e+03 
5.6918958889e+02 2.0000187683e+03 2.0000187683e+03 
5.6968958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7028958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7108958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7163958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7243958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7253958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7263958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7383958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7453958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7553958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7653958889e+02 2.0000187683e+03 2.0000187683e+03 
5.7786177889e+02 2.0000187683e+03 2.0000187683e+03 
5.7918396889e+02 2.0000187683e+03 2.0000187683e+03 
5.8050615889e+02 2.0000187683e+03 2.0000187683e+03 
5.8182834889e+02 2.0000187683e+03 2.0000187683e+03 
5.8315053889e+02 2.0000187683e+03 2.0000187683e+03 
5.8447272889e+02 2.0000187683e+03 2.0000187683e+03 
5.8579491889e+02 2.0000187683e+03 2.0000187683e+03 
5.8711710889e+02 2.0000187683e+03 2.0000187683e+03 
5.8843929889e+02 2.0000187683e+03 2.0000187683e+03 
5.8976148889e+02 2.0000187683e+03 2.0000187683e+03 
5.9076148889e+02 2.0000187683e+03 2.0000187683e+03 
5.9226148889e+02 2.0000187683e+03 2.0000187683e+03 
5.9391148889e+02 2.0000187683e+03 2.0000187683e+03 
5.9556148889e+02 2.0000187683e+03 2.0000187683e+03 
5.9666148889e+02 2.0000187683e+03 2.0000187683e+03 
